Token,BIO_Tag
KETUT,O
SUDIKERTA,O
terbukti,O
secara,O
sah,O
dan,O
meyakinkan,O
bersalah,O
melakukan,O
tindak,O
pidana,O
Turut,O
serta,O
melakukan,O
penipuan,O
dan,O
pencucian,O
uang,O
Menjatuhkan,O
pidana,O
kepada,O
Terdakwa,O
oleh,O
karena,O
itu,O
dengan,O
pidana,O
penjara,O
selama,O
12,O
dua,O
belas,O
tahun,O
dan,O
denda,O
sebesar,O
Rp500000000000,O
lima,O
miliar,O
rupiah,O
dengan,O
ketentuan,O
apabila,O
denda,O
tersebut,O
tidak,O
dibayar,O
maka,O
diganti,O
dengan,O
pidana,O
kurungan,O
selama,O
4,O
empat,O
bulan,O
Menetapkan,O
masa,O
penangkapan,O
dan,O
penahanan,O
yang,O
telah,O
dijalani,O
Terdakwa,O
dikurangkan,O
seluruhnya,O
dari,O
pidana,O
yang,O
dijatuhkan,O
Menetapkan,O
Terdakwa,O
tetap,O
berada,O
dalam,O
tahanan,O
Menetapkan,O
barang,O
bukti,O
berupa,O
Barang,O
bukti,O
Nomor,O
1,O
sampai,O
dengan,O
Nomor,O
82,O
selengkapnya,O
sebagaimana,O
dalam,O
Tuntutan,O
Penuntut,O
Umum,O
pada,O
Kejaksaan,O
Negeri,O
Denpasar,O
tanggal,O
12,O
Desember,O
2019,O
digunakan,O
untuk,O
perkara,O
lain,O
atas,O
nama,O
Anak,O
Agung,O
Ngurah,O
Agung,O
Barang,O
bukti,O
Nomor,O
83,O
sampai,O
dengan,O
Nomor,O
88,O
selengkapnya,O
sebagaimana,O
dalam,O
Tuntutan,O
Penuntut,O
Umum,O
pada,O
Kejaksaan,O
Negeri,O
Denpasar,O
tanggal,O
12,O
Desember,O
2019,O
yang,O
merupakan,O
hasil,O
dari,O
kejahatan,O
dikembalikan,O
kepada,O
Saksi,O
Alim,O
Markus,O
Membebankan,O
kepada,O
Terdakwa,O
untuk,O
membayar,O
biaya,O
perkara,O
sejumlah,O
Rp200000,O
dua,O
ribu,O
rupiah,O
Membaca,O
Putusan,O
Pengadilan,O
Tinggi,O
Denpasar,O
Nomor,O
2PID2020PT,O
DPS,O
tanggal,O
4,O
Maret,O
2020,O
yang,O
amar,O
lengkapnya,O
sebagai,O
berikut,O
1,O
2,O
Menerima,O
permintaan,O
banding,O
dari,O
Terdakwa,O
dan,O
Penuntut,O
Umum,O
Memperbaiki,O
Putusan,O
Pengadilan,O
Negeri,O
Denpasar,O
Nomor,O
1006PidB2019PNDPS,O
tanggal,O
20,O
Desember,O
2019,O
sekedar,O
mengenai,O
pidana,O
yang,O
dijatuhkan,O
kepada,O
Terdakwa,O
sehingga,O
amarnya,O
berbunyi,O
sebagai,O
berikut,O
1,O
Menyatakan,O
Terdakwa,O
Drs,O
I,O
KETUT,O
SUDIKERTA,O
terbukti,O
secara,O
sah,O
dan,O
meyakinkan,O
bersalah,O
melakukan,O
tindak,O
pidana,O
Turut,O
serta,O
melakukan,O
penipuan,O
dan,O
pencucian,O
uang,O
2,O
Menjatuhkan,O
pidana,O
kepada,O
Terdakwa,O
oleh,O
karena,O
itu,O
dengan,O
pidana,O
penjara,O
selama,O
6,O
enam,O
tahun,O
dan,O
denda,O
sebesar,O
Rp50000000000,O
lima,O
ratus,O
juta,O
rupiah,O
dengan,O
ketentuan,O
apabila,O
denda,O
tersebut,O
tidak,O
dibayar,O
maka,O
diganti,O
dengan,O
pidana,O
kurungan,O
selama,O
4,O
empat,O
bulan,O
3,O
Menetapkan,O
masa,O
penangkapan,O
dan,O
penahanan,O
yang,O
telah,O
dijalani,O
Terdakwa,O
dikurangkan,O
seluruhnya,O
dari,O
pidana,O
yang,O
dijatuhkan,O
Menetapkan,O
Terdakwa,O
tetap,O
berada,O
dalam,O
tahanan,O
Menetapkan,O
barang,O
bukti,O
berupa,O
Barang,O
bukti,O
Nomor,O
1,O
sampai,O
dengan,O
Nomor,O
82,O
selengkapnya,O
sebagaimana,O
dalam,O
amar,O
Putusan,O
Pengadilan,O
Negeri,O
Denpasar,O
Nomor,O
1006PidB2019PNDPS,O
tanggal,O
20,O
Desember,O
2019,O
digunakan,O
untuk,O
perkara,O
lain,O
atas,O
nama,O
Anak,O
Agung,O
Ngurah,O
Agung,O
Barang,O
bukti,O
Nomor,O
83,O
sampai,O
dengan,O
Nomor,O
88,O
selengkapnya,O
sebagaimana,O
dalam,O
amar,O
Putusan,O
Pengadilan,O
Negeri,O
Denpasar,O
Nomor,O
1006PidB2019PNDPS,O
tanggal,O
20,O
Desember,O
2019,O
yang,O
merupakan,O
hasil,O
dari,O
kejahatan,O
dikembalikan,O
kepada,O
Saksi,O
Alim,O
Markus,O
3,O
Membebankan,O
biaya,O
perkara,O
kepada,O
Terdakwa,O
dalam,O
kedua,O
tingkat,O
peradilan,O
sedang,O
dalam,O
tingkat,O
banding,O
sebesar,O
Rp500000,O
lima,O
ribu,O
rupiah,O
Membaca,O
Putusan,O
Mahkamah,O
Agung,O
Republik,O
Indonesia,O
Nomor,O
1973,O
KPidSus2020,O
tanggal,O
10,O
Agustus,O
2020,O
yang,O
amar,O
lengkapnya,O
sebagai,O
berikut,O
Menolak,O
permohonan,O
kasasi,O
dari,O
Pemohon,O
Kasasi,O
1Penuntut,O
Umum,O
pada,O
Kejaksaan,O
Negeri,O
Denpasar,O
tersebut,O
Menolak,O
permohonan,O
kasasi,O
dari,O
Pemohon,O
Kasasi,O
IlTerdakwa,O
Drs,O
I,O
KETUT,O
SUDIKERTA,O
tersebut,O
Membebankan,O
kepada,O
Terdakwa,O
untuk,O
membayar,O
biaya,O
perkara,O
pada,O
tingkat,O
kasasi,O
sebesar,O
Rp250000,O
dua,O
ribu,O
lima,O
ratus,O
rupiah,O
Membaca,O
Akta,O
Permohonan,O
Peninjauan,O
Kembali,O
Nomor,O
46Akta,O
PidB2023PN,O
Dps,O
juncto,O
Nomor,O
1006PidB2019PN,O
Dps,O
yang,O
dibuat,O
oleh,O
Panitera,O
pada,O
Pengadilan,O
Negeri,O
Denpasar,O
yang,O
menerangkan,O
bahwa,O
pada,O
tanggal,O
5,O
Juli,O
2023,O
Penasihat,O
Hukum,O
Terpidana,O
berdasarkan,O
Surat,O
Kuasa,O
Khusus,O
tanggal,O
31,O
Mei,O
2023,O
bertindak,O
untuk,O
dan,O
atas,O
nama,O
Terpidana,O
mengajukan,O
permohonan,O
peninjauan,O
kembali,O
terhadap,O
Putusan,O
Mahkamah,O
Agung,O
tersebut,O
Membaca,O
Memori,O
Peninjauan,O
Kembali,O
tanggal,O
4,O
Juli,O
2023,O
dari,O
Penasihat,O
Hukum,O
Terpidana,O
untuk,O
dan,O
atas,O
nama,O
Terpidana,O
tersebut,O
sebagai,O
Pemohon,O
Peninjauan,O
Kembali,O
yang,O
diterima,O
di,O
Kepaniteraan,O
Pengadilan,O
Negeri,O
Denpasar,O
pada,O
tanggal,O
5,O
Juli,O
2023,O
Membaca,O
pula,O
suratsurat,O
lain,O
yang,O
bersangkutan,O
Menimbang,O
bahwa,O
Putusan,O
Mahkamah,O
Agung,O
tersebut,O
telah,O
diberitahukan,O
kepada,O
Penasihat,O
Hukum,O
Terpidana,O
pada,O
tanggal,O
25,O
Agustus,O
2020,O
Dengan,O
demikian,O
putusan,O
tersebut,O
telah,O
mempunyai,O
kekuatan,O
hukum,O
tetap,O
Menimbang,O
bahwa,O
alasan,O
permohonan,O
peninjauan,O
kembali,O
yang,O
diajukan,O
oleh,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
dalam,O
memori,O
peninjauan,O
kembali,O
selengkapnya,O
termuat,O
dalam,O
berkas,O
perkara,O
Menimbang,O
bahwa,O
terhadap,O
alasan,O
permohonan,O
peninjauan,O
kembali,O
yang,O
diajukan,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
tersebut,O
Mahkamah,O
Agung,O
berpendapat,O
sebagai,O
berikut,O
Bahwa,O
alasan,O
peninjauan,O
kembali,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
mengenai,O
adanya,O
bukti,O
baru,O
dan,O
suatu,O
kekhilafan,O
hakim,O
atau,O
suatu,O
kekeliruan,O
nyata,O
tidak,O
dapat,O
dibenarkan,O
karena,O
putusan,O
judex,O
juris,O
dan,O
judex,O
facti,O
yang,O
menyatakan,O
Terpidana,O
terbukti,O
bersalah,O
melakukan,O
tindak,O
pidana,O
Turut,O
serta,O
melakukan,O
penipuan,O
dan,O
pencucian,O
uang,O
telah,O
tepat,O
dan,O
benar,O
dalam,O
pertimbangan,O
hukumnya,O
dan,O
sesuai,O
dengan,O
hukum,O
acara,O
pidana,O
yang,O
berlaku,O
serta,O
tidak,O
melampaui,O
wewenangnya,O
Bahwa,O
putusan,O
judex,O
juris,O
dan,O
judex,O
facti,O
telah,O
mempertimbangkan,O
dengan,O
benar,O
fakta,O
hukum,O
yang,O
terungkap,O
di,O
persidangan,O
yaitu,O
Bahwa,O
Terpidana,O
mengaku,O
sebagai,O
pemilik,O
tanah,O
SHM,O
Nomor,O
5048Jimbaran,O
seluas,O
38650,O
tiga,O
puluh,O
delapan,O
ribu,O
enam,O
ratus,O
lima,O
puluh,O
m2,O
padahal,O
merupakan,O
rekayasa,O
dari,O
Terpidana,O
Anak,O
Agung,O
Ngurah,O
Agung,O
dan,O
I,O
Wayan,O
Wakil,O
dengan,O
membuat,O
pergantian,O
SHM,O
Nomor,O
5048Jimbaran,O
atas,O
nama,O
Pura,O
Luhur,O
Jurit,O
Uluwatu,O
yang,O
asli,O
SHM,O
tersimpan,O
di,O
Notaris,O
Ni,O
Nyoman,O
Sudjarni,O
SH,O
sehingga,O
dapat,O
dibuat,O
Akta,O
Pelepasan,O
Hak,O
kepada,O
Terpidana,O
dan,O
selanjutnya,O
setelah,O
tanah,O
tersebut,O
dibeli,O
oleh,O
Saksi,O
Korban,O
Alim,O
Markus,O
untuk,O
rencana,O
membangun,O
hotel,O
lalu,O
dibuat,O
Akta,O
Pembatalan,O
Nomor,O
49,O
atas,O
tanah,O
SHM,O
5048,O
dari,O
Anak,O
Agung,O
Ngurah,O
Agung,O
lalu,O
dibuat,O
lagi,O
Akta,O
Pelepasan,O
Hak,O
Nomor,O
50,O
dari,O
Anak,O
Agung,O
Ngurah,O
Agung,O
kepada,O
Alim,O
Markus,O
Bahwa,O
Terpidana,O
juga,O
menjual,O
tanah,O
SHM,O
16249Kelurahan,O
Jimbaran,O
seluas,O
3300,O
tiga,O
ribu,O
tiga,O
ratus,O
m2,O
kepada,O
Saksi,O
Korban,O
Alim,O
Markus,O
padahal,O
senyatanya,O
tanah,O
tersebut,O
sudah,O
dijual,O
kepada,O
Saksi,O
Herry,O
Budiman,O
sebesar,O
Rp1600000000000,O
enam,O
belas,O
miliar,O
rupiah,O
Bahwa,O
atas,O
dasar,O
Pelepasan,O
Hak,O
Tanah,O
Nomor,O
50,O
atas,O
SHM,O
Nomor,O
5048,O
seluas,O
38650,O
tiga,O
puluh,O
delapan,O
ribu,O
enam,O
ratus,O
lima,O
puluh,O
m2,O
tersebut,O
lalu,O
dilakukan,O
balik,O
nama,O
pada,O
tanggal,O
7,O
April,O
2014,O
sehingga,O
terbit,O
Sertifikat,O
Hak,O
Guna,O
Bangunan,O
SHGB,O
Nomor,O
5074Kelurahan,O
Jimbaran,O
seluas,O
38650,O
tiga,O
puluh,O
delapan,O
ribu,O
enam,O
ratus,O
lima,O
puluh,O
m2,O
atas,O
nama,O
PT,O
Marindo,O
Gemilang,O
perusahaan,O
yang,O
dibentuk,O
berdasarkan,O
kerjasama,O
usaha,O
hotel,O
antara,O
Korban,O
Alim,O
Markus,O
dan,O
Terpidana,O
dengan,O
komposisi,O
saham,O
554,O
454,O
sedangkan,O
untuk,O
tanah,O
SHM,O
Nomor,O
16249,O
seluas,O
3300,O
tiga,O
ribu,O
tiga,O
ratus,O
m2,O
oleh,O
Saksi,O
Korban,O
Alim,O
Markus,O
akan,O
diserahkan,O
untuk,O
kepentingan,O
Pura,O
Bahwa,O
selanjutnya,O
terjadi,O
pemblokiran,O
atas,O
tanah,O
SHGB,O
Nomor,O
5074,O
tercatat,O
atas,O
nama,O
PT,O
Marindo,O
Gemilang,O
karena,O
ternyata,O
SHM,O
Nomor,O
5048,O
yang,O
tercatat,O
atas,O
nama,O
Pura,O
Luhur,O
Jurit,O
Uluwatu,O
yang,O
digunakan,O
sebagai,O
dasar,O
pelepasan,O
hak,O
kepada,O
Saksi,O
Korban,O
Alim,O
Markus,O
adalah,O
palsu,O
sehingga,O
perbuatan,O
Terpidana,O
bersama,O
Anak,O
Agung,O
Ngurah,O
Agung,O
dan,O
Wayan,O
Wakil,O
telah,O
merugikan,O
Saksi,O
Korban,O
Alim,O
Markus,O
sebesar,O
Rp14997125000000,O
seratus,O
empat,O
puluh,O
sembilan,O
miliar,O
sembilan,O
ratus,O
tujuh,O
puluh,O
satu,O
juta,O
dua,O
ratus,O
lima,O
puluh,O
ribu,O
rupiah,O
Bahwa,O
di,O
sisi,O
lain,O
untuk,O
keperluan,O
menampung,O
dana,O
dari,O
Saksi,O
Korban,O
Alim,O
Markus,O
di,O
atas,O
Terpidana,O
bersamasama,O
Gunawan,O
Priambodo,O
selaku,O
Direktur,O
Utama,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
perusahaan,O
milik,O
Terpidana,O
Ida,O
Ayu,O
Ketut,O
Sri,O
Sumiatini,O
selaku,O
Komisaris,O
Wayan,O
Wakil,O
dan,O
Notaris,O
Ketut,O
Neli,O
Asih,O
SH,O
membuka,O
rekening,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
di,O
Bank,O
BCA,O
dengan,O
Nomor,O
rekening,O
146,O
217,O
2600,O
dan,O
diberikan,O
cek,O
dan,O
bilyet,O
giro,O
di,O
mana,O
yang,O
berhak,O
menandatangani,O
cek,O
dan,O
bilyet,O
giro,O
tersebut,O
adalah,O
Saksi,O
Gunawan,O
Priambodo,O
Direktur,O
Utama,O
dan,O
Ida,O
Ayu,O
Ketut,O
Sri,O
Sumiatini,O
Komisaris,O
akan,O
tetapi,O
ternyata,O
seluruh,O
cek,O
dan,O
bilyet,O
giro,O
tersebut,O
dikuasai,O
oleh,O
Terpidana,O
selaku,O
beneficial,O
ownership,O
atau,O
penerima,O
manfaat,O
sehingga,O
Terpidana,O
melalui,O
Rekening,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
telah,O
menerima,O
beberapa,O
kali,O
transferan,O
dana,O
dari,O
Saksi,O
Korban,O
Alim,O
Markus,O
yang,O
oleh,O
Terpidana,O
lalu,O
ditransfer,O
kepada,O
Anak,O
Agung,O
Ngurah,O
Agung,O
I,O
Wayan,O
Wakil,O
dan,O
berbagai,O
pihak,O
lainnya,O
serta,O
dilakukan,O
tarik,O
tunai,O
untuk,O
kepentingan,O
pribadi,O
Terpidana,O
antara,O
lain,O
untuk,O
biaya,O
kampanye,O
politik,O
Terpidana,O
dan,O
juga,O
membeli,O
barangbarang,O
baik,O
bergerak,O
atau,O
tidak,O
bergerak,O
tanah,O
Dengan,O
demikian,O
Perbuatan,O
Terpidana,O
telah,O
memenuhi,O
kualifikasi,O
turut,O
serta,O
melakukan,O
tindak,O
pidana,O
penipuan,O
dan,O
pencucian,O
uang,O
sebagaimana,O
telah,O
tepat,O
dipertimbangkan,O
judex,O
juris,O
Bahwa,O
alasan,O
peninjauan,O
kembali,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
dalam,O
memori,O
peninjauan,O
kembali,O
mengenai,O
adanya,O
bukti,O
baru,O
berupa,O
suratsurat,O
yaitu,O
Fotokopi,O
Surat,O
Pernyataan,O
Jual,O
Beli,O
tanah,O
SHM,O
Nomor,O
5048,O
dan,O
Kuitansi,O
Jual,O
Beli,O
Tanah,O
SHM,O
Nomor,O
5048,O
luas,O
38650,O
tiga,O
puluh,O
delapan,O
ribu,O
enam,O
ratus,O
lima,O
puluh,O
m2,O
pada,O
tanggal,O
17,O
Juli,O
2011,O
bertanda,O
bukti,O
PK1,O
Fotokopi,O
Surat,O
Panduan,O
Dalam,O
Sistem,O
Penuntutan,O
yang,O
dikeluarkan,O
oleh,O
Kejaksaan,O
Agung,O
Republik,O
Indonesia,O
Nomor,O
B230EEjp012013,O
perihal,O
Penanganan,O
Perkara,O
Tindak,O
Pidana,O
Umum,O
Yang,O
Objeknya,O
Berupa,O
Tanah,O
bertanda,O
bukti,O
PK2,O
Fotokopi,O
Surat,O
Edaran,O
Mahkamah,O
Agung,O
Nomor,O
7,O
Tahun,O
2012,O
tentang,O
Rumusah,O
Hukum,O
Hasil,O
Rapat,O
Pleno,O
Kamar,O
Mahkamah,O
Agung,O
Sebagai,O
Pedoman,O
Pelaksanaan,O
Tugas,O
Bagi,O
Pengadilan,O
bertanda,O
bukti,O
PK3,O
dan,O
keterangan,O
Saksi,O
Gusti,O
Agung,O
Ayu,O
Inten,O
Meliana,O
dan,O
Saksi,O
Wayan,O
Punia,O
SH,O
buktibukti,O
tersebut,O
bukanlah,O
bukti,O
baru,O
karena,O
buktibukti,O
tersebut,O
tidak,O
mempunyai,O
kualitas,O
signifikan,O
yang,O
dapat,O
menghapus,O
sifat,O
melawan,O
hukumnya,O
perbuatan,O
Terpidana,O
Bahwa,O
alasan,O
peninjauan,O
kembali,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
selebihnya,O
mengenai,O
adanya,O
kekhilafan,O
hakim,O
atau,O
suatu,O
kekeliruan,O
yang,O
nyata,O
termasuk,O
menurut,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
perkara,O
ini,O
bukanlah,O
perkara,O
pidana,O
melainkan,O
perkara,O
perdata,O
juga,O
tidak,O
dapat,O
dibenarkan,O
karena,O
merupakan,O
penilaian,O
terhadap,O
hasil,O
pembuktian,O
yang,O
sudah,O
dipertimbangkan,O
dengan,O
tepat,O
dan,O
benar,O
oleh,O
judex,O
juris,O
dan,O
judex,O
facti,O
sehingga,O
apa,O
yang,O
didalilkan,O
oleh,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
mengenai,O
adanya,O
bukti,O
baru,O
dan,O
kekhilafan,O
hakim,O
atau,O
kekeliruan,O
yang,O
nyata,O
tidak,O
bersesuaian,O
secara,O
yuridis,O
dengan,O
esensi,O
bukti,O
baru,O
dan,O
kekhilafan,O
hakim,O
atau,O
kekeliruan,O
yang,O
nyata,O
sebagaimana,O
dimaksud,O
Pasal,O
263,O
Ayat,O
2,O
huruf,O
a,O
dan,O
c,O
KUHAP,O
Bahwa,O
selain,O
itu,O
alasan,O
peninjauan,O
kembali,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
juga,O
bertentangan,O
dengan,O
fakta,O
hukum,O
yang,O
terungkap,O
di,O
persidangan,O
yang,O
menjadi,O
dasar,O
penentuan,O
kesalahan,O
dan,O
pemidanaan,O
Terpidana,O
sehingga,O
putusan,O
judex,O
juris,O
dan,O
judex,O
facti,O
telah,O
tepat,O
dan,O
benar,O
dalam,O
pertimbangan,O
hukumnya,O
dan,O
harus,O
dipertahankan,O
Menimbang,O
bahwa,O
berdasarkan,O
pertimbangan,O
di,O
atas,O
alasan,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
tidak,O
dapat,O
dibenarkan,O
oleh,O
karena,O
tidak,O
termasuk,O
dalam,O
salah,O
satu,O
alasan,O
peninjauan,O
kembali,O
sebagaimana,O
dimaksud,O
dalam,O
Pasal,O
263,O
Ayat,O
2,O
huruf,O
a,O
dan,O
c,O
KUHAP,O
Menimbang,O
bahwa,O
dengan,O
demikian,O
berdasarkan,O
Pasal,B-MISC
266,I-MISC
Ayat,I-MISC
2,I-MISC
huruf,O
a,O
KUHAP,O
maka,O
permohonan,O
peninjauan,O
kembali,O
dinyatakan,O
ditolak,O
dan,O
Nomor,O
1973,O
KPidSus2020,O
tanggal,O
10,O
Agustus,O
2020,O
yang,O
dimohonkan,O
peninjauan,O
kembali,O
tersebut,O
dinyatakan,O
tetap,O
berlaku,O
Menimbang,O
bahwa,O
karena,O
Terpidana,O
dipidana,O
maka,O
biaya,O
perkara,O
pada,O
pemeriksaan,O
peninjauan,O
kembali,O
dibebankan,O
kepada,O
Terpidana,O
Mengingat,O
Pasal,O
378,O
KUHP,O
juncto,O
Pasal,O
55,O
Ayat,O
1,O
ke1,O
KUHP,O
dan,O
Pasal,O
3,O
UndangUndang,O
Nomor,O
8,O
Tahun,O
2010,O
tentang,O
Pencegahan,O
dan,O
Pemberantasan,O
Tindak,O
Pidana,O
Pencucian,O
Uang,O
UndangUndang,O
Nomor,O
8,O
Tahun,O
1981,O
tentang,O
Hukum,O
Acara,O
Pidana,O
UndangUndang,O
Nomor,O
48,O
Tahun,O
2009,O
tentang,O
Kekuasaan,O
Kehakiman,O
dan,O
UndangUndang,O
Nomor,O
14,O
Tahun,O
1985,O
tentang,O
Mahkamah,O
Agung,O
sebagaimana,O
telah,O
diubah,O
dengan,O
Undang,O
Undang,O
Nomor,O
5,O
Tahun,O
2004,O
dan,O
Perubahan,O
Kedua,O
dengan,O
Undang,O
Undang,O
Nomor,O
3,O
Tahun,O
2009,O
serta,O
peraturan,O
perundangundangan,O
lain,O
yang,O
bersangkutan,O
MENGADILI,O
Menolak,O
permohonan,O
peninjauan,O
kembali,O
Pemohon,O
Peninjauan,O
KembaliTerpidana,O
Drs,O
I,O
KETUT,O
SUDIKERTA,O
tersebut,O
Menetapkan,O
bahwa,O
putusan,O
yang,O
dimohonkan,O
peninjauan,O
kembali,O
tersebut,O
tetap,O
berlaku,O
Membebankan,O
kepada,O
Terpidana,O
untuk,O
membayar,O
biaya,O
perkara,O
pada,O
pemeriksaan,O
peninjauan,O
kembali,O
sebesar,O
Rp250000,O
dua,O
ribu,O
lima,O
ratus,O
rupiah,O
Demikianlah,O
diputuskan,O
dalam,O
rapat,O
musyawarah,O
Majelis,O
Hakim,O
pada,O
hari,O
Rabu,O
tanggal,O
24,O
Januari,O
2024,O
oleh,O
Suharto,O
SH,O
MHum,O
Hakim,O
Agung,O
yang,O
ditetapkan,O
oleh,O
Ketua,O
Mahkamah,O
Agung,O
sebagai,O
Ketua,O
Majelis,O
Dr,O
Tama,O
Ulinta,O
Br,O
Tarigan,O
SH,O
MKn,O
dan,O
Dr,B-PER
H,I-PER
Achmad,I-PER
Setyo,I-PER
Pudjoharsoyo,I-PER
SH,I-PER
MHum,I-PER
HakimHakim,O
Agung,O
sebagai,O
HakimHakim,O
Anggota,O
putusan,O
tersebut,O
diucapkan,O
dalam,O
sidang,O
terbuka,O
untuk,O
umum,O
pada,O
hari,O
dan,O
tanggal,O
itu,O
juga,O
oleh,O
Ketua,O
Majelis,O
yang,O
dihadiri,O
HakimHakim,O
Anggota,O
serta,O
Corpioner,O
SH,O
Panitera,O
Pengganti,O
dengan,O
tidak,O
dihadiri,O
oleh,O
Penuntut,O
Umum,O
dan,O
Terpidana,O
HakimHakim,O
Anggota,O
Ketua,O
Majelis,O
Ttd,O
Ttd,O
Dr,O
Tama,O
Ulinta,O
Br,O
Tarigan,O
SH,O
MKn,O
Suharto,O
SH,O
MHum,O
Ttd,O
Dr,O
H,O
Achmad,O
Setyo,O
Pudjoharsoyo,O
SH,O
MHum,O
Panitera,O
Pengganti,O
Ttd,O
Corpioner,O
SH,O
Untuk,O
Salinan,O
MAHKAMAH,O
AGUNG,O
RI,O
an,O
Panitera,O
Panitera,O
Muda,O
Pidana,O
Khusus,O
Dr,B-PER
Sudharmawatiningsih,I-PER
SH,I-PER
MHum,I-PER
NIP,O
196110101986122001,O
